ProviderID	Provider Name	Provider Address	City	Zip	Phone	Phone Ext	Hours	Material Handled	Service Description	Restrictions	Minimum Volume	Maximum Volume	Fee	Serves Residential	Serves Business	Pickup Allowed	Dropoff Allowed	Mail In Allowed	TIBN	eCycle	Provider URL
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Drywall	We haul drywall / sheetrock that is mixed or source separated. Call for details on your specific job.	8,000 lb load limit on this type of material.  No hazardous materials.	Call for minimum	Call for maximum	All Items have pick up fees and/or recycling fees involved.	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Fiberglass	We haul fiberglass insulation (bagged or secured if shredded), roof panels. Call for details on your specific job.	8,000 lb load limit on this type of material. No hazardous materials.	Call for minimum	Call for maximum	All Items have pick up fees and/or recycling fees involved.	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Plaster	We haul plaster in general demolition or source seperated loads. 8k load limit on this type of material. Call for details on your specific job.	8,000 lb load limit on this type of material. No hazardous materials.	Call for minimum	Call for maximum	All Items have pick up fees and/or recycling fees involved.	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Porcelain	We haul water closets and other porcelain items in general demolition or source separated loads. 8,000 lb load limit on this type of material. Call for details on your specific job.	8,000lb load limit on this type of material. No hazardous material.	Call for minimum	Call for maximum	All Items have pick up fees and/or recycling fees involved.	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Reusable Building Materials	We haul these types of Items in general demolition or source separated loads. 8,000 lb load limit on this type of material. Call for details on your specific job.	8,000 lb load limit on this type of material.  No hazardous materials. Collection only within a 20 mile radius of headquarters in Redmond.	Call for minimum	Call for maximum	All Items have pick up fees and/or recycling fees involved.	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Barrels and Drums	We haul these types of Items in source separated loads. 8k load limit on this type of material. Call for details on your specific job.	8k load limit on this type of material. Items MUST be contaminate free and open for inspection.	Call for minimum	Call for maximum	All Items have pick up fees and/or recycling fees involved.	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Audio Video and Camera equipment	We haul these types of Items in source separated loads only. 8k load limit on this type of material. Call for details on your specific job.	8k load limit on this type of material. Items can be working or non-working.	Call for minimum	Call for maximum	All Items have pick up fees and/or recycling fees involved.	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Monitors	We haul these types of Items in source separated loads only. 8k load limit on this type of material. Call for details on your specific job.	8k load limit on this type of material. Items can be working or non-working.	Call for minimum	Call for maximum	All Items have pick up fees and/or recycling fees involved.	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Printers, Copiers, Fax Machines, Peripherals	We haul these types of Items in source separated loads only. 8k load limit on this type of material. Call for details on your specific job.	8k load limit on this type of material. Items can be working or non-working.	Call for minimum	Call for maximum	All Items have pick up fees and/or recycling fees involved.	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	TVs	We haul these types of Items in source separated loads only. 8k load limit on this type of material. Call for details on your specific job.	8000 lbs. load limit on this type of material. Items can be working or non-working.	Call for minimum	Call for maximum	All Items have pick up fees and/or recycling fees involved.	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Separated Glass	"We haul ""food grade"" glass in source separated loads only. Ceramic's is NOT considered glass. We hauled window glazing as a demolition item. Volume & weight limits apply on this type of material. Call for details on your specific job."	Volume & weight limits apply on this type of material. Most items accepted, working or not.	Call for minimum	Call for maximum	All Items have pick up fees and/or recycling fees involved.	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Brush, Woody Waste	We haul wood in source separated loads only. Unless small quantities are mixed in a larger load of demo. Volume & weight limits apply on this type of material. Call for details on your specific job	Volume & weight limits apply on this type of material. Most items accepted, working or not.	Call for minimum	Call for maximum	All Items have pick up fees and/or recycling fees involved.	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Yard Waste	We yard waste in source separated loads only. Unless small quantities are mixed in a larger load of demo. Volume & weight limits apply on this type of material. Call for details on your specific job	Volume & weight limits apply on this type of material. Most items accepted, working or not.	Call for minimum	Call for maximum	All Items have pick up fees and/or recycling fees involved.	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Other Major Appliances	What we accept includes but not limited to the following; refrigerators, freezers, dishwashers, stoves, dryers, washers, water heaters, furnaces, air conditioners, and dehumidifiers, hulks. Call for details on your specific item.	Items must be truck/winch accessible. Call for details on your specific items.			Items in this category are subject to a pick up & recycle fees. Recommendation is to pool resources. Multi household pick up programs available.	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Aluminum Cans	Provides recycling hauling services to commercial centers and malls between Highway 520 and 1-90 east of Lake Washington.	Indoor and outdoor containers available.			Call	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Mixed Glass	Clear, Green, amber food grade glass must be source separated, Ceramic, and window glazing is NOT considered food grade glass.	Ceramic & window glazing is NOT considered food grade glass. Call for quote on quantity, weight & service area limitations. 8k load limit on this type of material.		8,000 lbs per load hauled	This category subject to a pick up & recycle fees.	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Ferrous Metals	Provides recycling hauling services to commercial centers and malls between Highway 520 and 1-90 east of Lake Washington.	Indoor and outdoor containers available. 8,000 lb. maximum. No hazardous wastes.			Call	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Nonferrous Metals	Provides recycling hauling services to commercial centers and malls between Highway 520 and 1-90 east of Lake Washington.	Indoor and outdoor containers available. 8,000 lb. maximum. No hazardous wastes.			Call	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Steel, Tin Cans	Provides recycling hauling services to commercial centers and malls between Highway 520 and 1-90 east of Lake Washington.	Indoor and outdoor containers available. 8,000 lb. maximum. No hazardous wastes.			Call	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Mixed Paper	Provides recycling hauling services to commercial centers and malls between Highway 520 and 1-90 east of Lake Washington.	Indoor and outdoor containers available.			Call	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Office Paper	Provides recycling hauling services to commercial centers and malls between Highway 520 and 1-90 east of Lake Washington.	Indoor and outdoor containers available.			Call	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Newspaper	Provides recycling hauling services to commercial centers and malls between Highway 520 and 1-90 east of Lake Washington.  Call for newspaper drop locations.	Indoor and outdoor containers available.			Call	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Cardboard	Provides recycling hauling services to commercial centers and malls between Highway 520 and 1-90 east of Lake Washington.	Must be clean and flattened. Indoor and outdoor containers available.			Call	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Books	Provides recycling hauling services to commercial centers and malls between Highway 520 and 1-90 east of Lake Washington.	Indoor and outdoor containers available.			Call	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Refrigerators, Freezers	We offer a pick up service for most commercial & residential refrigerators, freezers, A/C units & most other appliances. Call for details on your specific items.	Items must be truck accessible. and unwanted items removed.	Call for minimum	Call for maximum	Fee applies for units that contain unwanted items.	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Clean Soil	Provides container hauling for general demolition, construction recycling. This material is hauled as source separated only.	We haul soil & sod type yard waste. All material MUST be free of all meat, garbage or trash that may attract vermin. 8000 lb load limit per haul.	Call for minimum	Call for maximum	Call	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Carpet Padding	Provides carpet and carpet pad collection services.	Collection only within a 20 mile radius.  No asbestos or other hazardous materials.			Call	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Wood	We haul wood in source separated loads. Small quantities in mixed loads. Volume and weight limits apply on this type of material. Call for details on your specific job.	8,000 lb load limit per haul.  No hazardous wastes.  Collection only available within a 20 mile radius of their headquarters in Redmond.		8,000 lbs per load hauled	Call	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Computers, Laptops, Tablets	Will haul most computer equipment. Circuit boards and other miscellaneous electronic equipment must be in separated loads.  Call for details on your specific job.	8K load limit, working or non-working.	Call for minimum	Call for maximum	Hauling and recycle fees apply.	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Concrete	Provides container hauling for general demolition & construction recycling. Larger quantities of this material must be source separated. 8,000 load limit per haul.	8,000 lb load limit per haul.  No hazardous materials.		8,000 lbs per load hauled	Call	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
658	ERS Trucking	Pick-up service only			(425) 754-9426		24-hour phone service	Brick	"Clean and contaminated dirt, concrete, asphalt, and other materials recycled into ""grindings"" to be used as fill dirt and/or pavement."	Call for details.			Call	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
1	E.I.R. Enterprise	Pick-up service only			(206) 339-9166		Provides pick up services only - No staffed commercial drop locations.	Asphalt	Provides container hauling for general demolition & construction recycling. Larger quantities of this material must be source separated. 8,000 lb load limit per haul.	8,000lb load limit (per haul) on this type of material. Item MUST be contaminate free.		8,000 lbs per load hauled	Call	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
52	Eagle Enterprises	Pick-up service only			(800) 668-1613		Dispatched Monday through Saturday. 24-hour phone servce.	Carpet Padding	"Accepts polyurethane carpet padding and foam - new and used. E-mail ""mailto:garrettschwartz_2000@yahoo.com""garrettschwartz_2000@yahoo.com for more information."	Must be dry and rolled with no waste products, such as tack strip. Must not include carpet.  No rubber.  Call to make arrangements for pick-up.  Mainly picks up from businesses and landfills but will pick up from residences if enough to warrant trip and gas.			Call	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
644	Elmer's Glue Crew Recycling Program	Mail-in service only						Plastic Office Supplies	Elmer´s Products Inc., the glue and adhesives manufacturer, has launched a school-based glue bottle and glue stick http://www.elmersgluecrew.com/index.asprecycling program. Visit the Web site to http://www.elmersgluecrew.com/how.asplearn more about how the program works and to http://www.elmersgluecrew.com/register.aspjoin.	See http://www.elmersgluecrew.com/index.aspWeb site for details.				TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	http://www.elmersgluecrew.com
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Air Conditioners, Heat Pumps	Accepts air conditioners, heat pumps and other appliances that contain or contained refrigerants (such as dehumidifiers) for recycling.			3 units per load	The charge for appliances that contain or contained refrigerants is $30 per appliance.	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Other Major Appliances	Accepts large appliances including dishwashers, stoves, washers, dryers, water heaters and furnaces for recycling.	Appliances must be empty.		3 units per load	$10 per appliance.	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Refrigerators, Freezers	Accepts refrigerators and freezers for recycling.	Appliances must be empty. Stand appliance upright when unloading at station.		3 units per load	The charge for appliances that contain or contained refrigerants is $30 per appliance.	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Wood	Description: Accepts clean wood including branches over 4 inches in diameter, stumps (no dirt), pallets, cedar shingles (no tarpaper), lath (no plaster), untreated and unpainted decking, fencing, plywood, OSB, and construction lumber.  Nails and staples in the wood are acceptable.	All wood must be free of paint, preservatives, metals, concrete etc. and be less than 8 feet in length.   Clean wood must be separated from garbage for recycling.			$75 per ton with a minimum fee of $12 per entry.  The entry fee covers the first 320 pounds.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Yard Waste	Accepts yard waste for recycling. Includes leaves, grass clippings, weeds, brush, Christmas trees, and branches: must be 4 inches in diameter or less, and less than 8 feet long.	Yard waste must be separated from garbage for recycling. Mixed loads of garbage and yard waste will be disposed as garbage. No dirt or sod. No plastic of any kind. No food scraps.  Must be 4 inches in diameter or less, and less than 8 feet long.			$75 per ton with a minimum fee of $12 per entry.  The entry fee covers the first 320 pounds.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Clothing, Shoes, and Fabrics	Accepts clothing, boots, shoes, curtains, fabric, linens and blankets, stuffed animals, and area rugs for reuse and recycling. Items are accepted in any condition except wet, mildewed or contaminated with hazardous materials. Singles of items that are normally paired up, such as shoes and socks, are also accepted.	No mattresses, box springs, carpet, or carpet padding. Place in designated box in the recycle area. Nothing wet, mildewed or contaminated with hazardous materials.			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Household Furniture	REUSABLE items are accepted in the Northwest Center trailer located inside the Enumclaw transfer station - past the scale house.     All items must be in good condition and suitable for resale.    Accepted:  Clothing, household and office furnishings, kitchenware, recreational equipment, tools, toys, working electronic equipment (with the exception of computers and TVs), working small appliances, books, videos, music, and craft and hobby supplies.  Small upholstered furniture will be accepted only if in very good condition.	Not Accepted: computer equipment, TVs, mattresses, couches, baby equipment, tires, large appliances, hazardous materials, chemicals of any kind.				TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Books	Accepts hard and soft cover books for recycling.				No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Newspaper	Accepts newspaper for recycling.	Keep loose and dry. No plastic bags.			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Ferrous Metals	Accepts ferrous and nonferrous metals.  Items must be made exclusively or primarily of metal for recycling. Includes: chain link and wire fencing, lawn furniture, aluminum window frames, screen doors, siding, household items, plumbing parts, metal pipes (no insulation), bicycles, small auto parts (remove fluids), rims (tires removed), barbeque grills (remove fluids), gutters, wire, and lawnmowers (remove all fluids and batteries).<br /  <strongNote</strong: Scrap metal bin is located near the yard waste and wood waste recycling area.	"No batteries of any kind. No TVs, computers, monitors, microwaves, propane tanks or other gas tanks, light fixture ballasts, major automotive parts (engines, transmission or car bodies), paint cans, aerosol cans, or any containers that held pesticides, oil, or hazardous waste, sealed drums, or safes.<br /  Remove all fluids (gasoline, fuel, and oil) from lawnmowers, small auto parts, and barbeque grills.<br /  <strongNote</strong: large appliances are not considered scrap metal.  See ""/solidwaste/facilities/disposal-fees.asp#recycling_fees"" title=""solid waste disposal fee information""acceptance and fee information for appliances."			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Nonferrous Metals	Accepts ferrous and nonferrous metals.  Items must be made exclusively or primarily of metal for recycling. Includes: chain link and wire fencing, lawn furniture, aluminum window frames, screen doors, siding, household items, plumbing parts, metal pipes (no insulation), bicycles, small auto parts (remove fluids), rims (tires removed), barbeque grills (remove fluids), gutters, wire, and lawnmowers (remove all fluids and batteries).<br /    <strongNote</strong: Scrap metal bin is located near the yard waste and wood waste recycling area.	"No batteries of any kind, computers, monitors, microwaves, propane tanks or other gas tanks, light fixture ballasts, major automotive parts (engines, transmission or car bodies), paint cans, aerosol cans, or any containers that held pesticides, oil, or hazardous waste, sealed, drums, or TVs. Remove all fluids (gasoline, fuel, and oil) from lawnmowers, small auto parts, and barbeque grills.<br /    <strongNote</strong: appliances are not considered scrap metal.  See ""/solidwaste/facilities/disposal-fees.asp#recycling_fees"" title=""solid waste disposal fee information""acceptance and fee information for appliances."			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Shredded Paper	Accepts shredded paper - only when contained in clear plastic bags - for recycling. Place in the mixed paper bin.	Must be contained in clear plastic bags. No loose shredded paper.			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Mixed Glass	Accepts glass bottles and jars for recycling.	Rinse containers. Remove caps and lids. No window glass, drinking glasses, mirrors, ceramics, or light bulbs.			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Aluminum Cans	Accepts aluminum cans for recycling.	Rinse cans.			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Steel, Tin Cans	Accepts steel and tin cans for recycling.	Rinse cans. No cans used for paint or chemicals.			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Cardboard	Accepts corrugated cardboard for recycling.	Empty boxes and flatten. Accepts corrugated cardboard only. No wax-coated or plastic-coated cardboard.			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Mixed Paper	Accepts mixed paper including junk mail, magazines, catalogs, hard and soft cover books, phone books, dry food boxes (remove liners), shredded paper (in clear plastic bags), milk and juice cartons (please rinse), and office paper for recycling.	No food wrappers, food-soiled paper or plastic bags (except for bagged, shredded paper).			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Office Paper	Accepts high-grade papers such as copier paper, computer printouts and stationery for recycling.				No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Phone Books	Accepts phone books for recycling.				No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Polycoated Cardboard	Accepts polycoated cardboard such as milk and juice cartons for recycling. Place items in the mixed paper bin.	Please rinse.			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Bottles, Jugs and Tubs	Accepts plastic bottles, jugs, jars, and tubs for recycling. Includes shampoo, juice, and soda bottles, milk and laundry detergent jugs, and round dairy tubs such as yogurt, cottage cheese and margarine tubs.	Rinse containers. Remove caps and lids. No plastic bags, prescription vials, or syringes. DO NOT RECYCLE any bottles that contained motor oil, pesticides, drain cleaner or other hazardous products.			No charge to recycle.	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Fluorescent Light Bulbs	Accepts fluorescent light bulbs and tubes for recycling.	Limit 10 bulbs and tubes per person per day.  Place bulbs and tubes in designated area inside the transfer building.		10	"Free, part of the ""http://www.lightrecyclewa.org/"" title=""LightRecycle Washington (external)""LightRecycle Washington product stewardship program."	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
339	Enumclaw Recycling & Transfer Station	1650 Battersby Ave E	Enumclaw	98022	(206) 477-4466		Mon, Tues, Fri, Sat & Sun: 9 am – 5 p.m	Fluorescent Light Tubes	Accepts fluorescent light bulbs and tubes for recycling.	Limit 10 bulbs and tubes per person per day.  Place bulbs and tubes in designated area inside the transfer building.		10	"Free, part of the ""http://www.lightrecyclewa.org/"" title=""LightRecycle Washington (external)""LightRecycle Washington product stewardship program."	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	
576	Epson	Mail-in service only					Mail-in program	Audio Video and Camera equipment	Accepts used Epson projectors and digital cameras. Visit the http://www.epson.com/cgi-bin/Store/Recycle/RecycleProgram.jspWeb site for more details.	Only Epson products.		10, contact for larger quantities	$10 per item for shipping costs.	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	http://www.epson.com/cgi-bin/Store/Recycle/RecycleProgram.jsp
576	Epson	Mail-in service only					Mail-in program	Monitors	Accepts Epson monitors for recycling. Visit the http://www.epson.com/cgi-bin/Store/Recycle/RecycleProgram.jspWeb site for more details.	Only Epson products.		10, contact for larger quantities	$10 per item for shipping costs.	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	http://www.epson.com/cgi-bin/Store/Recycle/RecycleProgram.jsp
576	Epson	Mail-in service only					Mail-in program	Printers, Copiers, Fax Machines, Peripherals	Accepts Epson printers, scanners, and fax machines for recycling. Visit the http://www.epson.com/cgi-bin/Store/Recycle/RecycleProgram.jspWeb site for more details.	Only Epson products.		10, contact for larger quantities	$10 per item for shipping costs.	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	http://www.epson.com/cgi-bin/Store/Recycle/RecycleProgram.jsp
576	Epson	Mail-in service only					Mail-in program	Computers, Laptops, Tablets	Accepts Epson notebook and desktop computers for recycling. Visit the http://www.epson.com/cgi-bin/Store/Recycle/RecycleProgram.jspWeb site for more details.	Only Epson products.		10, contact for larger quantities	$10 per item for shipping costs.	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	http://www.epson.com/cgi-bin/Store/Recycle/RecycleProgram.jsp
658	ERS Trucking	Pick-up service only			(425) 754-9426		24-hour phone service	Asphalt	"Clean and contaminated dirt, concrete, asphalt, and other materials recycled into ""grindings"" to be used as fill dirt and/or pavement."	Call for details.			Call	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
658	ERS Trucking	Pick-up service only			(425) 754-9426		24-hour phone service	Concrete	"Clean and contaminated dirt, concrete, asphalt, and other materials recycled into ""grindings"" to be used as fill dirt and/or pavement."	Call for details.			Call	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
658	ERS Trucking	Pick-up service only			(425) 754-9426		24-hour phone service	Clean Soil	"Clean and contaminated dirt, concrete, asphalt, and other materials recycled into ""grindings"" to be used as fill dirt and/or pavement."	Call for details.			Call	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	
